match_date,home_team,away_team,closing_home_odds,closing_draw_odds,closing_away_odds,closing_ou_main_line,closing_over_odds,closing_under_odds,home_goals,away_goals,market_snapshot_lead_minutes,competition,neutral_venue,lineup_completeness,closing_ah_main_line,closing_fair_total_override,bookmaker_count
2023-12-30,Luton,Chelsea,6.04,4.53,1.53,2.5,1.66,2.27,2,3,,E0,0,,1,,
2023-12-30,Aston Villa,Burnley,1.37,5.27,8.15,2.5,1.57,2.43,3,2,,E0,0,,-1.5,,
2023-12-30,Crystal Palace,Brentford,2.23,3.33,3.43,2.5,2.17,1.71,3,1,,E0,0,,-0.25,,
2023-12-30,Man City,Sheffield United,1.08,12.85,29.4,2.5,1.32,3.42,2,0,,E0,0,,-2.75,,
2023-12-30,Wolves,Everton,2.64,3.38,2.74,2.5,2.03,1.81,3,0,,E0,0,,0,,
2023-12-30,Nott'm Forest,Man United,3.27,3.68,2.16,2.5,1.76,2.1,2,1,,E0,0,,0.25,,
2023-12-31,Fulham,Arsenal,5.74,4.29,1.57,2.5,1.76,2.1,2,1,,E0,0,,1,,
2023-12-31,Tottenham,Bournemouth,1.78,4.33,4.04,2.5,1.4,2.96,3,1,,E0,0,,-0.75,,
2024-01-01,Liverpool,Newcastle,1.46,4.88,6.56,2.5,1.45,2.78,4,2,,E0,0,,-1.25,,
2024-01-02,West Ham,Brighton,2.47,3.7,2.73,2.5,1.62,2.34,0,0,,E0,0,,0,,
2024-01-12,Burnley,Luton,2.03,3.58,3.74,2.5,1.92,1.88,1,1,,E0,0,,-0.5,,
2024-01-13,Chelsea,Fulham,1.64,4.24,5.19,2.5,1.64,2.3,1,0,,E0,0,,-1,,
2024-01-13,Newcastle,Man City,5.5,4.47,1.57,2.5,1.61,2.35,2,3,,E0,0,,1,,
2024-01-14,Everton,Aston Villa,2.79,3.62,2.45,2.5,1.71,2.17,0,0,,E0,0,,0.25,,
2024-01-14,Man United,Tottenham,2.2,3.93,3.0,2.5,1.47,2.72,2,2,,E0,0,,-0.25,,
2024-01-20,Arsenal,Crystal Palace,1.29,5.74,11.19,2.5,1.75,2.1,5,0,,E0,0,,-1.5,,
2024-01-20,Brentford,Nott'm Forest,1.9,3.72,4.06,2.5,1.84,2.0,3,2,,E0,0,,-0.5,,
2024-01-21,Sheffield United,West Ham,3.43,3.43,2.18,2.5,2.05,1.79,2,2,,E0,0,,0.25,,
2024-01-21,Bournemouth,Liverpool,4.38,4.37,1.71,2.5,1.47,2.68,0,4,,E0,0,,0.75,,
2024-01-22,Brighton,Wolves,1.65,4.29,4.95,2.5,1.63,2.29,0,0,,E0,0,,-1,,
2024-01-30,Nott'm Forest,Arsenal,8.12,5.09,1.39,2.5,1.65,2.29,1,2,,E0,0,,1.25,,
2024-01-30,Fulham,Everton,2.45,3.33,3.01,2.5,2.03,1.8,0,0,,E0,0,,-0.25,,
2024-01-30,Luton,Brighton,4.34,4.09,1.78,2.5,1.65,2.28,4,0,,E0,0,,0.75,,
2024-01-30,Crystal Palace,Sheffield United,1.64,3.87,5.92,2.5,2.09,1.77,3,2,,E0,0,,-0.75,,
2024-01-30,Aston Villa,Newcastle,1.86,4.07,3.92,2.5,1.51,2.57,1,3,,E0,0,,-0.5,,
2024-01-31,Man City,Burnley,1.1,11.19,24.13,2.5,1.34,3.31,3,1,,E0,0,,-2.5,,
2024-01-31,Tottenham,Brentford,1.67,4.34,4.75,2.5,1.5,2.59,3,2,,E0,0,,-0.75,,
2024-01-31,Liverpool,Chelsea,1.58,4.61,5.15,2.5,1.45,2.77,4,1,,E0,0,,-1,,
2024-02-01,West Ham,Bournemouth,2.43,3.73,2.75,2.5,1.65,2.27,1,1,,E0,0,,-0.25,,
2024-02-01,Wolves,Man United,2.7,3.58,2.54,2.5,1.76,2.09,3,4,,E0,0,,0,,
2024-02-03,Everton,Tottenham,2.94,3.69,2.34,2.5,1.64,2.29,2,2,,E0,0,,0.25,,
2024-02-03,Brighton,Crystal Palace,1.7,4.07,4.82,2.5,1.73,2.14,4,1,,E0,0,,-0.75,,
2024-02-03,Burnley,Fulham,2.94,3.45,2.43,2.5,1.93,1.9,2,2,,E0,0,,0.25,,
2024-02-03,Newcastle,Luton,1.43,4.97,7.02,2.5,1.58,2.43,4,4,,E0,0,,-1.25,,
2024-02-03,Sheffield United,Aston Villa,5.1,4.29,1.63,2.5,1.63,2.31,0,5,,E0,0,,1,,
2024-02-04,Bournemouth,Nott'm Forest,1.7,4.15,4.65,2.5,1.65,2.26,1,1,,E0,0,,-0.75,,
2024-02-04,Chelsea,Wolves,1.63,4.22,5.24,2.5,1.69,2.19,2,4,,E0,0,,-1,,
2024-02-04,Man United,West Ham,1.66,4.23,4.93,2.5,1.62,2.33,3,0,,E0,0,,-0.75,,
2024-02-04,Arsenal,Liverpool,2.25,3.67,3.07,2.5,1.67,2.23,3,1,,E0,0,,-0.25,,
2024-02-05,Brentford,Man City,7.17,4.99,1.42,2.5,1.57,2.42,1,3,,E0,0,,1.25,,
2024-02-10,Man City,Everton,1.2,7.36,13.47,2.5,1.44,2.78,2,0,,E0,0,,-2,,
2024-02-10,Fulham,Bournemouth,2.4,3.58,2.88,2.5,1.74,2.12,3,1,,E0,0,,-0.25,,
2024-02-10,Liverpool,Burnley,1.16,8.4,15.8,2.5,1.33,3.37,3,1,,E0,0,,-2.25,,
2024-02-10,Luton,Sheffield United,1.77,3.88,4.59,2.5,1.83,2.02,1,3,,E0,0,,-0.75,,
2024-02-10,Tottenham,Brighton,1.82,4.31,3.84,2.5,1.38,3.02,2,1,,E0,0,,-0.75,,
2024-02-10,Wolves,Brentford,2.12,3.66,3.38,2.5,1.76,2.09,0,2,,E0,0,,-0.25,,
2024-02-10,Nott'm Forest,Newcastle,3.3,3.71,2.13,2.5,1.71,2.16,2,3,,E0,0,,0.25,,
2024-02-11,West Ham,Arsenal,5.81,4.38,1.55,2.5,1.67,2.22,0,6,,E0,0,,1,,
2024-02-11,Aston Villa,Man United,2.17,3.83,3.11,2.5,1.55,2.46,1,2,,E0,0,,-0.25,,
2024-02-12,Crystal Palace,Chelsea,4.2,3.8,1.84,2.5,1.83,2.0,1,3,,E0,0,,0.5,,
2024-02-17,Brentford,Liverpool,5.24,4.52,1.59,2.5,1.5,2.61,1,4,,E0,0,,1,,
2024-02-17,Burnley,Arsenal,9.94,5.73,1.31,2.5,1.6,2.37,0,5,,E0,0,,1.5,,
2024-02-17,Fulham,Aston Villa,2.94,3.77,2.29,2.5,1.62,2.33,1,2,,E0,0,,0.25,,
2024-02-17,Newcastle,Bournemouth,1.85,4.16,3.83,2.5,1.47,2.68,2,2,,E0,0,,-0.5,,
2024-02-17,Nott'm Forest,West Ham,2.43,3.51,2.9,2.5,1.85,1.99,2,0,,E0,0,,-0.25,,
2024-02-17,Tottenham,Wolves,1.55,4.75,5.37,2.5,1.43,2.82,1,2,,E0,0,,-1,,
2024-02-17,Man City,Chelsea,1.35,5.64,8.22,2.5,1.46,2.73,1,1,,E0,0,,-1.5,,
2024-02-18,Sheffield United,Brighton,4.92,4.3,1.65,2.5,1.57,2.42,0,5,,E0,0,,1,,
2024-02-18,Luton,Man United,4.07,4.09,1.81,2.5,1.58,2.41,1,2,,E0,0,,0.75,,
2024-02-19,Everton,Crystal Palace,1.73,3.68,5.12,2.5,2.16,1.7,1,1,,E0,0,,-0.75,,
2024-02-20,Man City,Brentford,1.18,8.12,15.16,2.5,1.34,3.26,1,0,,E0,0,,-2,,
2024-02-21,Liverpool,Luton,1.2,7.72,13.14,2.5,1.3,3.51,4,1,,E0,0,,-2,,
2024-02-24,Aston Villa,Nott'm Forest,1.55,4.54,5.63,2.5,1.57,2.42,4,2,,E0,0,,-1,,
2024-02-24,Brighton,Everton,1.84,3.93,4.1,2.5,1.67,2.24,1,1,,E0,0,,-0.5,,
2024-02-24,Crystal Palace,Burnley,2.01,3.46,3.92,2.5,2.12,1.74,3,0,,E0,0,,-0.5,,
2024-02-24,Man United,Fulham,1.58,4.47,5.33,2.5,1.57,2.43,1,2,,E0,0,,-1,,
2024-02-24,Bournemouth,Man City,6.96,5.16,1.42,2.5,1.49,2.64,0,1,,E0,0,,1.25,,
2024-02-24,Arsenal,Newcastle,1.38,5.34,7.53,2.5,1.48,2.67,4,1,,E0,0,,-1.5,,
2024-02-25,Wolves,Sheffield United,1.46,4.69,6.86,2.5,1.66,2.26,1,0,,E0,0,,-1.25,,
2024-02-26,West Ham,Brentford,2.5,3.6,2.73,2.5,1.72,2.12,4,2,,E0,0,,0,,
2024-03-02,Brentford,Chelsea,3.07,3.86,2.19,2.5,1.54,2.48,2,2,,E0,0,,0.25,,
2024-03-02,Everton,West Ham,2.09,3.57,3.52,2.5,1.87,1.95,1,3,,E0,0,,-0.25,,
2024-03-02,Fulham,Brighton,2.59,3.64,2.62,2.5,1.64,2.31,3,0,,E0,0,,0,,
2024-03-02,Newcastle,Wolves,1.9,3.95,3.8,2.5,1.59,2.39,3,0,,E0,0,,-0.5,,
2024-03-02,Nott'm Forest,Liverpool,5.63,4.67,1.54,2.5,1.48,2.65,0,1,,E0,0,,1,,
2024-03-02,Tottenham,Crystal Palace,1.49,4.66,6.26,2.5,1.52,2.48,3,1,,E0,0,,-1.25,,
2024-03-02,Luton,Aston Villa,4.29,4.3,1.74,2.5,1.46,2.73,2,3,,E0,0,,0.75,,
2024-03-03,Burnley,Bournemouth,3.72,3.78,1.96,2.5,1.71,2.18,0,2,,E0,0,,0.5,,
2024-03-03,Man City,Man United,1.27,6.33,10.06,2.5,1.38,3.04,3,1,,E0,0,,-1.75,,
2024-03-04,Sheffield United,Arsenal,16.28,7.82,1.17,2.5,1.42,2.85,0,6,,E0,0,,2,,
2024-03-09,Man United,Everton,1.85,3.89,4.09,2.5,1.68,2.23,2,0,,E0,0,,-0.5,,
2024-03-09,Bournemouth,Sheffield United,1.34,5.51,8.58,2.5,1.53,2.52,2,2,,E0,0,,-1.5,,
2024-03-09,Crystal Palace,Luton,1.78,3.89,4.49,2.5,1.79,2.05,1,1,,E0,0,,-0.75,,
2024-03-09,Wolves,Fulham,2.54,3.45,2.79,2.5,1.9,1.94,2,1,,E0,0,,0,,
2024-03-09,Arsenal,Brentford,1.23,6.84,12.02,2.5,1.44,2.78,2,1,,E0,0,,-1.75,,
2024-03-10,Aston Villa,Tottenham,2.42,4.08,2.62,2.5,1.36,3.19,0,4,,E0,0,,0,,
2024-03-10,Brighton,Nott'm Forest,1.78,4.04,4.25,2.5,1.62,2.32,1,0,,E0,0,,-0.75,,
2024-03-10,West Ham,Burnley,1.67,4.08,4.97,2.5,1.72,2.15,2,2,,E0,0,,-0.75,,
2024-03-10,Liverpool,Man City,2.95,3.83,2.25,2.5,1.5,2.59,1,1,,E0,0,,0.25,,
2024-03-11,Chelsea,Newcastle,1.94,4.08,3.54,2.5,1.46,2.71,3,2,,E0,0,,-0.5,,
2024-03-13,Bournemouth,Luton,1.5,4.77,6.0,2.5,1.47,2.71,4,3,,E0,0,,-1.25,,
2024-03-16,Burnley,Brentford,3.27,3.66,2.16,2.5,1.75,2.1,2,1,,E0,0,,0.25,,
2024-03-16,Luton,Nott'm Forest,2.81,3.63,2.42,2.5,1.68,2.22,1,1,,E0,0,,0.25,,
2024-03-16,Fulham,Tottenham,3.4,3.93,2.01,2.5,1.49,2.62,3,0,,E0,0,,0.5,,
2024-03-17,West Ham,Aston Villa,2.65,3.73,2.51,2.5,1.56,2.44,1,1,,E0,0,,0,,
2024-03-30,Newcastle,West Ham,1.84,4.16,3.87,2.5,1.51,2.59,4,3,,E0,0,,-0.75,,
2024-03-30,Bournemouth,Everton,2.2,3.61,3.23,2.5,1.73,2.13,2,1,,E0,0,,-0.25,,
2024-03-30,Chelsea,Burnley,1.3,5.96,9.44,2.5,1.48,2.67,2,2,,E0,0,,-1.75,,
2024-03-30,Nott'm Forest,Crystal Palace,2.26,3.36,3.31,2.5,2.09,1.76,1,1,,E0,0,,-0.25,,
2024-03-30,Sheffield United,Fulham,4.64,4.03,1.73,2.5,1.68,2.22,3,3,,E0,0,,0.75,,
2024-03-30,Tottenham,Luton,1.22,7.47,11.31,2.5,1.25,3.94,2,1,,E0,0,,-2,,
2024-03-30,Aston Villa,Wolves,1.64,4.38,4.86,2.5,1.56,2.44,2,0,,E0,0,,-1,,
2024-03-30,Brentford,Man United,3.06,3.83,2.2,2.5,1.54,2.48,1,1,,E0,0,,0.25,,
2024-03-31,Liverpool,Brighton,1.37,5.63,7.37,2.5,1.36,3.16,2,1,,E0,0,,-1.5,,
2024-03-31,Man City,Arsenal,1.92,3.8,3.86,2.5,1.74,2.12,0,0,,E0,0,,-0.5,,
2024-04-02,Newcastle,Everton,2.01,3.82,3.55,2.5,1.67,2.24,1,1,,E0,0,,-0.5,,
2024-04-02,Nott'm Forest,Fulham,2.71,3.49,2.62,2.5,1.81,2.03,3,1,,E0,0,,0,,
2024-04-02,Bournemouth,Crystal Palace,1.99,3.76,3.69,2.5,1.72,2.16,1,0,,E0,0,,-0.5,,
2024-04-02,Burnley,Wolves,2.53,3.49,2.8,2.5,1.81,2.03,1,1,,E0,0,,0,,
2024-04-02,West Ham,Tottenham,3.3,4.16,2.01,2.5,1.35,3.26,1,1,,E0,0,,0.5,,
2024-04-03,Arsenal,Luton,1.1,11.25,22.73,2.5,1.26,3.86,2,0,,E0,0,,-2.5,,
2024-04-03,Brentford,Brighton,2.39,3.79,2.78,2.5,1.56,2.44,0,0,,E0,0,,0,,
2024-04-03,Man City,Aston Villa,1.3,6.08,9.06,2.5,1.41,2.95,4,1,,E0,0,,-1.5,,
2024-04-04,Liverpool,Sheffield United,1.08,12.59,25.43,2.5,1.2,4.54,3,1,,E0,0,,-2.75,,
2024-04-04,Chelsea,Man United,2.02,4.05,3.31,2.5,1.41,2.92,4,3,,E0,0,,-0.5,,
2024-04-06,Crystal Palace,Man City,10.3,5.59,1.31,2.5,1.66,2.25,2,4,,E0,0,,1.5,,
2024-04-06,Aston Villa,Brentford,1.7,4.2,4.68,2.5,1.52,2.56,3,3,,E0,0,,-0.75,,
2024-04-06,Everton,Burnley,1.67,4.07,5.04,2.5,1.78,2.06,1,0,,E0,0,,-0.75,,
2024-04-06,Fulham,Newcastle,2.37,3.82,2.81,2.5,1.48,2.65,0,1,,E0,0,,-0.25,,
2024-04-06,Luton,Bournemouth,3.68,4.04,1.91,2.5,1.49,2.62,2,1,,E0,0,,0.5,,
2024-04-06,Wolves,West Ham,2.51,3.58,2.75,2.5,1.77,2.08,1,2,,E0,0,,0,,
2024-04-06,Brighton,Arsenal,5.15,4.25,1.64,2.5,1.63,2.32,0,3,,E0,0,,1,,
2024-04-07,Man United,Liverpool,4.69,4.65,1.63,2.5,1.34,3.25,2,2,,E0,0,,1,,
2024-04-07,Sheffield United,Chelsea,6.88,5.28,1.41,2.5,1.4,2.95,2,2,,E0,0,,1.25,,
2024-04-07,Tottenham,Nott'm Forest,1.4,5.3,7.23,2.5,1.42,2.88,3,1,,E0,0,,-1.25,,
2024-04-13,Newcastle,Tottenham,2.75,4.02,2.34,2.5,1.36,3.18,4,0,,E0,0,,0.25,,
2024-04-13,Brentford,Sheffield United,1.43,5.09,6.86,2.5,1.52,2.55,2,0,,E0,0,,-1.25,,
2024-04-13,Burnley,Brighton,3.5,3.8,2.02,2.5,1.65,2.26,1,1,,E0,0,,0.5,,
2024-04-13,Man City,Luton,1.1,11.66,23.86,2.5,1.26,3.77,5,1,,E0,0,,-2.5,,
2024-04-13,Nott'm Forest,Wolves,2.16,3.55,3.37,2.5,1.83,2.0,2,2,,E0,0,,-0.25,,
2024-04-13,Bournemouth,Man United,2.42,3.91,2.68,2.5,1.43,2.84,2,2,,E0,0,,0,,
2024-04-14,Liverpool,Crystal Palace,1.21,7.37,13.35,2.5,1.39,3.0,0,1,,E0,0,,-2,,
2024-04-14,West Ham,Fulham,2.38,3.65,2.88,2.5,1.66,2.26,0,2,,E0,0,,-0.25,,
2024-04-14,Arsenal,Aston Villa,1.28,6.1,9.89,2.5,1.48,2.66,0,2,,E0,0,,-1.75,,
2024-04-15,Chelsea,Everton,1.71,4.2,4.53,2.5,1.54,2.48,6,0,,E0,0,,-0.75,,
2024-04-20,Luton,Brentford,3.18,3.75,2.17,2.5,1.56,2.43,1,5,,E0,0,,0.25,,
2024-04-20,Sheffield United,Burnley,2.76,3.63,2.47,2.5,1.66,2.25,1,4,,E0,0,,0,,
2024-04-20,Wolves,Arsenal,8.05,5.05,1.39,2.5,1.62,2.32,0,2,,E0,0,,1.25,,
2024-04-21,Everton,Nott'm Forest,2.07,3.52,3.63,2.5,1.87,1.95,2,0,,E0,0,,-0.25,,
2024-04-21,Aston Villa,Bournemouth,1.87,4.11,3.76,2.5,1.44,2.77,3,1,,E0,0,,-0.5,,
2024-04-21,Crystal Palace,West Ham,2.15,3.59,3.34,2.5,1.79,2.04,5,2,,E0,0,,-0.25,,
2024-04-21,Fulham,Liverpool,5.19,4.67,1.57,2.5,1.41,2.91,1,3,,E0,0,,1,,
2024-04-23,Arsenal,Chelsea,1.45,4.93,6.78,2.5,1.53,2.53,5,0,,E0,0,,-1.25,,
2024-04-24,Wolves,Bournemouth,2.72,3.6,2.52,2.5,1.66,2.24,0,1,,E0,0,,0,,
2024-04-24,Crystal Palace,Newcastle,2.76,3.68,2.43,2.5,1.61,2.35,2,0,,E0,0,,0,,
2024-04-24,Everton,Liverpool,7.11,4.98,1.42,2.5,1.51,2.56,2,0,,E0,0,,1.25,,
2024-04-24,Man United,Sheffield United,1.31,6.11,8.44,2.5,1.36,3.18,4,2,,E0,0,,-1.5,,
2024-04-25,Brighton,Man City,6.65,4.95,1.44,2.5,1.49,2.63,0,4,,E0,0,,1.25,,
2024-04-27,West Ham,Liverpool,5.63,4.89,1.51,2.5,1.37,3.1,2,2,,E0,0,,1,,
2024-04-27,Fulham,Crystal Palace,2.11,3.6,3.42,2.5,1.7,2.18,1,1,,E0,0,,-0.25,,
2024-04-27,Man United,Burnley,1.52,4.9,5.44,2.5,1.36,3.15,1,1,,E0,0,,-1.25,,
2024-04-27,Newcastle,Sheffield United,1.23,7.04,11.1,2.5,1.33,3.31,5,1,,E0,0,,-2,,
2024-04-27,Wolves,Luton,1.98,3.83,3.58,2.5,1.63,2.31,2,1,,E0,0,,-0.5,,
2024-04-27,Everton,Brentford,2.36,3.5,2.97,2.5,1.83,2.01,1,0,,E0,0,,-0.25,,
2024-04-27,Aston Villa,Chelsea,2.17,3.9,3.06,2.5,1.44,2.77,2,2,,E0,0,,-0.25,,
2024-04-28,Bournemouth,Brighton,2.26,3.8,2.94,2.5,1.47,2.68,3,0,,E0,0,,-0.25,,
2024-04-28,Tottenham,Arsenal,4.12,4.07,1.8,2.5,1.48,2.63,2,3,,E0,0,,0.75,,
2024-04-28,Nott'm Forest,Man City,9.5,5.72,1.31,2.5,1.53,2.5,0,2,,E0,0,,1.5,,
2024-05-02,Chelsea,Tottenham,2.2,4.05,2.91,2.5,1.31,3.44,2,0,,E0,0,,-0.25,,
2024-05-03,Luton,Everton,2.66,3.58,2.62,2.5,1.74,2.12,1,1,,E0,0,,0,,
2024-05-04,Arsenal,Bournemouth,1.2,7.59,12.74,2.5,1.34,3.23,3,0,,E0,0,,-2,,
2024-05-04,Brentford,Fulham,2.12,3.8,3.25,2.5,1.59,2.38,0,0,,E0,0,,-0.25,,
2024-05-04,Burnley,Newcastle,3.38,3.98,2.02,2.5,1.48,2.64,1,4,,E0,0,,0.25,,
2024-05-04,Sheffield United,Nott'm Forest,4.68,4.25,1.69,2.5,1.57,2.43,1,3,,E0,0,,0.75,,
2024-05-04,Man City,Wolves,1.09,11.51,25.33,2.5,1.3,3.52,5,1,,E0,0,,-2.5,,
2024-05-05,Brighton,Aston Villa,2.72,3.77,2.43,2.5,1.48,2.63,1,0,,E0,0,,0,,
2024-05-05,Chelsea,West Ham,1.65,4.55,4.58,2.5,1.4,2.93,5,0,,E0,0,,-1,,
2024-05-05,Liverpool,Tottenham,1.48,5.26,5.61,2.5,1.26,3.82,4,2,,E0,0,,-1.25,,
2024-05-06,Crystal Palace,Man United,2.38,3.76,2.79,2.5,1.53,2.48,4,0,,E0,0,,-0.25,,
2024-05-11,Fulham,Man City,12.3,7.05,1.22,2.5,1.34,3.18,0,4,,E0,0,,2,,
2024-05-11,Bournemouth,Brentford,1.98,3.99,3.5,2.5,1.46,2.71,1,2,,E0,0,,-0.5,,
2024-05-11,Everton,Sheffield United,1.4,5.13,7.46,2.5,1.54,2.48,1,0,,E0,0,,-1.25,,
2024-05-11,Newcastle,Brighton,1.59,4.81,4.84,2.5,1.33,3.32,1,1,,E0,0,,-1,,
2024-05-11,Tottenham,Burnley,1.35,6.01,7.33,2.5,1.24,4.05,2,1,,E0,0,,-1.5,,
2024-05-11,West Ham,Luton,1.82,4.33,3.83,2.5,1.42,2.84,3,1,,E0,0,,-0.75,,
2024-05-11,Wolves,Crystal Palace,2.86,3.51,2.47,2.5,1.79,2.04,1,3,,E0,0,,0,,
2024-05-11,Nott'm Forest,Chelsea,3.39,3.94,2.03,2.5,1.48,2.64,2,3,,E0,0,,0.5,,
2024-05-12,Man United,Arsenal,7.08,5.5,1.39,2.5,1.37,3.09,0,1,,E0,0,,1.5,,
2024-05-13,Aston Villa,Liverpool,4.15,4.55,1.71,2.5,1.33,3.28,3,3,,E0,0,,0.75,,
2024-05-14,Tottenham,Man City,6.94,5.91,1.38,2.5,1.27,3.79,0,2,,E0,0,,1.5,,
2024-05-15,Brighton,Chelsea,3.37,3.99,2.02,2.5,1.4,2.98,1,2,,E0,0,,0.5,,
2024-05-15,Man United,Newcastle,2.73,4.04,2.34,2.5,1.33,3.33,3,2,,E0,0,,0.25,,
2024-05-19,Arsenal,Everton,1.17,8.04,15.37,2.5,1.38,3.04,2,1,,E0,0,,-2,,
2024-05-19,Brentford,Newcastle,2.94,3.96,2.22,2.5,1.38,3.04,2,4,,E0,0,,0.25,,
2024-05-19,Brighton,Man United,2.17,4.11,2.95,2.5,1.32,3.38,0,2,,E0,0,,-0.25,,
2024-05-19,Burnley,Nott'm Forest,2.9,3.74,2.32,2.5,1.51,2.55,1,2,,E0,0,,0.25,,
2024-05-19,Chelsea,Bournemouth,1.45,5.32,5.99,2.5,1.27,3.71,2,1,,E0,0,,-1.25,,
2024-05-19,Crystal Palace,Aston Villa,1.87,4.28,3.67,2.5,1.39,2.96,5,0,,E0,0,,-0.5,,
2024-05-19,Liverpool,Wolves,1.16,8.71,14.55,2.5,1.22,4.23,2,0,,E0,0,,-2.25,,
2024-05-19,Luton,Fulham,2.92,3.95,2.23,2.5,1.44,2.76,2,4,,E0,0,,0.25,,
2024-05-19,Man City,West Ham,1.1,11.72,21.81,2.5,1.2,4.45,3,1,,E0,0,,-2.75,,
2024-05-19,Sheffield United,Tottenham,7.32,6.04,1.35,2.5,1.22,4.14,0,3,,E0,0,,1.5,,
2024-08-16,Man United,Fulham,1.62,4.36,5.15,2.5,1.53,2.52,1,0,,E0,0,,-1,,
2024-08-17,Ipswich,Liverpool,8.28,5.76,1.34,2.5,1.41,2.94,0,2,,E0,0,,1.5,,
2024-08-17,Arsenal,Wolves,1.18,7.86,15.87,2.5,1.46,2.7,2,0,,E0,0,,-2,,
2024-08-17,Everton,Brighton,2.67,3.41,2.68,2.5,1.81,2.04,0,3,,E0,0,,0,,
2024-08-17,Newcastle,Southampton,1.35,5.62,8.1,2.5,1.4,3.01,1,0,,E0,0,,-1.5,,
2024-08-17,Nott'm Forest,Bournemouth,2.45,3.49,2.89,2.5,1.77,2.08,1,1,,E0,0,,0,,
2024-08-17,West Ham,Aston Villa,2.44,3.69,2.79,2.5,1.57,2.43,1,2,,E0,0,,-0.25,,
2024-08-18,Brentford,Crystal Palace,2.46,3.44,2.9,2.5,1.81,2.03,2,1,,E0,0,,-0.25,,
2024-08-18,Chelsea,Man City,4.05,4.0,1.83,2.5,1.5,2.59,0,2,,E0,0,,0.5,,
2024-08-19,Leicester,Tottenham,5.01,4.37,1.63,2.5,1.52,2.54,1,1,,E0,0,,1,,
2024-08-24,Brighton,Man United,2.5,3.72,2.69,2.5,1.58,2.42,2,1,,E0,0,,0,,
2024-08-24,Crystal Palace,West Ham,2.17,3.63,3.25,2.5,1.76,2.1,0,2,,E0,0,,-0.25,,
2024-08-24,Fulham,Leicester,1.83,3.73,4.38,2.5,1.87,1.97,2,1,,E0,0,,-0.75,,
2024-08-24,Man City,Ipswich,1.09,12.17,26.97,2.5,1.29,3.54,4,1,,E0,0,,-2.75,,
2024-08-24,Southampton,Nott'm Forest,2.57,3.32,2.84,2.5,1.97,1.87,0,1,,E0,0,,0,,
2024-08-24,Tottenham,Everton,1.44,4.95,6.75,2.5,1.51,2.55,4,0,,E0,0,,-1.25,,
2024-08-24,Aston Villa,Arsenal,4.41,3.92,1.78,2.5,1.73,2.13,0,2,,E0,0,,0.75,,
2024-08-25,Bournemouth,Newcastle,2.99,3.8,2.25,2.5,1.56,2.44,1,1,,E0,0,,0.25,,
2024-08-25,Wolves,Chelsea,4.37,4.0,1.77,2.5,1.64,2.29,2,6,,E0,0,,0.75,,
2024-08-25,Liverpool,Brentford,1.25,6.78,10.37,2.5,1.35,3.2,2,0,,E0,0,,-1.75,,
2024-08-31,Arsenal,Brighton,1.35,5.66,8.11,2.5,1.53,2.52,1,1,,E0,0,,-1.5,,
2024-08-31,Brentford,Southampton,1.77,3.97,4.46,2.5,1.73,2.15,3,1,,E0,0,,-0.75,,
2024-08-31,Everton,Bournemouth,2.78,3.4,2.59,2.5,1.87,1.95,2,3,,E0,0,,0,,
2024-08-31,Ipswich,Fulham,3.1,3.5,2.31,2.5,1.82,2.03,1,1,,E0,0,,0.25,,
2024-08-31,Leicester,Aston Villa,4.62,4.02,1.74,2.5,1.69,2.21,1,2,,E0,0,,0.75,,
2024-08-31,Nott'm Forest,Wolves,2.03,3.66,3.65,2.5,1.83,2.02,1,1,,E0,0,,-0.5,,
2024-08-31,West Ham,Man City,7.57,5.49,1.38,2.5,1.46,2.73,1,3,,E0,0,,1.5,,
2024-09-01,Chelsea,Crystal Palace,1.63,4.4,5.01,2.5,1.52,2.56,1,1,,E0,0,,-1,,
2024-09-01,Newcastle,Tottenham,2.51,3.97,2.56,2.5,1.38,3.07,2,1,,E0,0,,0,,
2024-09-01,Man United,Liverpool,3.82,4.2,1.85,2.5,1.43,2.84,0,3,,E0,0,,0.5,,
2024-09-14,Southampton,Man United,4.56,4.04,1.74,2.5,1.61,2.36,0,3,,E0,0,,0.75,,
2024-09-14,Brighton,Ipswich,1.38,5.16,7.89,2.5,1.56,2.46,0,0,,E0,0,,-1.5,,
2024-09-14,Crystal Palace,Leicester,1.63,4.14,5.38,2.5,1.76,2.1,2,2,,E0,0,,-1,,
2024-09-14,Fulham,West Ham,2.42,3.48,2.92,2.5,1.72,2.16,1,1,,E0,0,,-0.25,,
2024-09-14,Liverpool,Nott'm Forest,1.22,7.03,12.4,2.5,1.41,2.91,0,1,,E0,0,,-2,,
2024-09-14,Man City,Brentford,1.17,8.2,14.79,2.5,1.35,3.22,2,1,,E0,0,,-2,,
2024-09-14,Aston Villa,Everton,1.51,4.48,6.34,2.5,1.67,2.23,3,2,,E0,0,,-1,,
2024-09-14,Bournemouth,Chelsea,3.33,3.96,2.05,2.5,1.45,2.76,0,1,,E0,0,,0.5,,
2024-09-15,Tottenham,Arsenal,2.99,3.59,2.33,2.5,1.58,2.41,0,1,,E0,0,,0.25,,
2024-09-15,Wolves,Newcastle,3.36,3.69,2.11,2.5,1.56,2.47,1,2,,E0,0,,0.25,,
2024-09-21,West Ham,Chelsea,3.49,3.89,2.01,2.5,1.52,2.54,0,3,,E0,0,,0.5,,
